               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 121,             0.01044,             0.01182,                   0,             0.44186,             0.52174,               0.384,             0.30357,            0.010346,            0.012949,                   0,            0.009208,            0.009208,            0.009208
                 122,            0.010349,            0.011205,                   0,               0.432,             0.52174,             0.40621,             0.33109,            0.010699,            0.012842,                   0,           0.0092014,           0.0092014,           0.0092014
                 123,            0.012115,            0.010946,                   0,             0.36497,             0.69565,              0.3895,             0.31959,            0.011104,            0.012818,                   0,           0.0091948,           0.0091948,           0.0091948
                 124,            0.010929,            0.011096,                   0,             0.42529,             0.54732,             0.40909,             0.33353,            0.012687,            0.012716,                   0,           0.0091882,           0.0091882,           0.0091882
                 125,            0.011011,            0.010595,                   0,             0.40702,             0.56522,              0.4514,             0.36169,            0.010882,             0.01377,                   0,           0.0091816,           0.0091816,           0.0091816
                 126,            0.011494,             0.01103,                   0,             0.37054,             0.69565,             0.41128,              0.3083,            0.011542,            0.012742,                   0,            0.009175,            0.009175,            0.009175
                 127,            0.012175,            0.012007,                   0,             0.36392,             0.73913,             0.38278,             0.32917,            0.011043,            0.013003,                   0,           0.0091684,           0.0091684,           0.0091684
                 128,             0.01176,            0.011117,                   0,             0.36136,             0.73806,             0.39076,             0.33851,            0.010915,            0.013235,                   0,           0.0091618,           0.0091618,           0.0091618
                 129,           0.0096886,            0.010606,                   0,             0.51119,              0.3913,             0.39489,                0.33,            0.011495,            0.013227,                   0,           0.0091552,           0.0091552,           0.0091552
                 130,            0.010792,            0.011377,                   0,              0.3501,             0.65217,             0.41184,             0.36642,            0.010454,            0.012878,                   0,           0.0091486,           0.0091486,           0.0091486
                 131,            0.010446,            0.010608,                   0,             0.40144,             0.52497,             0.42238,             0.33387,             0.01113,            0.013636,                   0,            0.009142,            0.009142,            0.009142
                 132,            0.010376,            0.011185,                   0,             0.50781,              0.6087,             0.43717,             0.34288,            0.011603,            0.012946,                   0,           0.0091354,           0.0091354,           0.0091354
                 133,            0.010494,            0.010071,                   0,             0.49989,             0.56522,             0.41895,             0.33155,            0.012038,            0.012943,                   0,           0.0091288,           0.0091288,           0.0091288
                 134,            0.012128,            0.011856,                   0,             0.57123,             0.52174,              0.4414,             0.35951,            0.011663,            0.013132,                   0,           0.0091222,           0.0091222,           0.0091222
                 135,            0.011954,            0.011437,                   0,             0.49084,             0.34783,             0.43041,             0.30935,            0.013627,            0.017219,                   0,           0.0091156,           0.0091156,           0.0091156
                 136,            0.012843,            0.012282,                   0,             0.64258,             0.43478,             0.44308,             0.31847,            0.012643,            0.013308,                   0,            0.009109,            0.009109,            0.009109
                 137,            0.010612,            0.010094,                   0,             0.33326,             0.78261,             0.36059,             0.28336,            0.015981,            0.012977,                   0,           0.0091024,           0.0091024,           0.0091024
                 138,            0.013197,             0.01164,                   0,             0.34248,             0.73913,             0.37354,             0.31167,            0.011871,            0.014398,                   0,           0.0090958,           0.0090958,           0.0090958
                 139,            0.010976,            0.011508,                   0,             0.38859,             0.73913,             0.40637,             0.35016,            0.012381,            0.012956,                   0,           0.0090892,           0.0090892,           0.0090892
                 140,            0.011807,            0.010428,                   0,             0.34903,             0.69941,              0.4079,             0.32456,            0.012016,            0.013135,                   0,           0.0090826,           0.0090826,           0.0090826
                 141,            0.010197,            0.010385,                   0,             0.37286,             0.65217,             0.41242,             0.34012,            0.010681,            0.013022,                   0,            0.009076,            0.009076,            0.009076
                 142,           0.0094188,            0.010216,                   0,             0.33831,             0.69565,             0.40245,             0.31465,            0.011275,            0.013258,                   0,           0.0090694,           0.0090694,           0.0090694
                 143,            0.010973,            0.011371,                   0,             0.36482,             0.64933,              0.3941,             0.31629,            0.011571,             0.01328,                   0,           0.0090628,           0.0090628,           0.0090628
                 144,            0.011011,           0.0099887,                   0,             0.39954,             0.60757,             0.41602,             0.35256,            0.011107,            0.013499,                   0,           0.0090562,           0.0090562,           0.0090562
                 145,            0.010018,            0.010933,                   0,             0.40995,             0.60427,             0.47571,             0.44073,           0.0098321,            0.012826,                   0,           0.0090496,           0.0090496,           0.0090496
                 146,            0.011168,            0.011412,                   0,             0.36984,             0.61251,              0.4627,              0.3885,            0.010792,            0.012985,                   0,            0.009043,            0.009043,            0.009043
                 147,            0.010142,            0.010562,                   0,             0.35654,             0.65217,             0.42079,             0.34722,            0.010715,            0.012945,                   0,           0.0090364,           0.0090364,           0.0090364
                 148,            0.010603,            0.011246,                   0,             0.40202,             0.73913,             0.45108,              0.3484,            0.011707,            0.013386,                   0,           0.0090298,           0.0090298,           0.0090298
                 149,            0.010513,            0.010421,                   0,             0.38437,             0.65217,             0.42835,             0.35371,            0.010449,            0.013127,                   0,           0.0090232,           0.0090232,           0.0090232
                 150,            0.010723,            0.010165,                   0,             0.40094,             0.65217,             0.46825,             0.39428,            0.010576,            0.012997,                   0,           0.0090166,           0.0090166,           0.0090166
                 151,            0.011544,           0.0095145,                   0,             0.38089,             0.69565,             0.42377,             0.34531,            0.012587,            0.013015,                   0,             0.00901,             0.00901,             0.00901
                 152,            0.011425,           0.0092808,                   0,             0.37256,             0.65217,             0.39921,             0.33687,            0.012563,            0.013328,                   0,           0.0090034,           0.0090034,           0.0090034
