               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  82,            0.011824,            0.013642,                   0,             0.35731,             0.56522,             0.39031,             0.32719,            0.012693,            0.013905,                   0,           0.0094654,           0.0094654,           0.0094654
                  83,            0.013208,            0.013746,                   0,             0.36729,              0.6087,             0.37476,               0.312,            0.012985,            0.013865,                   0,           0.0094588,           0.0094588,           0.0094588
                  84,            0.013554,            0.012723,                   0,             0.36629,             0.52174,             0.41073,             0.29072,            0.012459,            0.014426,                   0,           0.0094522,           0.0094522,           0.0094522
                  85,            0.011225,            0.012666,                   0,             0.39781,             0.52174,             0.38194,             0.30509,             0.01135,            0.014313,                   0,           0.0094456,           0.0094456,           0.0094456
                  86,            0.010793,            0.013143,                   0,             0.39929,             0.52174,             0.39288,             0.30565,            0.011699,            0.014384,                   0,            0.009439,            0.009439,            0.009439
                  87,            0.012941,             0.01302,                   0,             0.39942,             0.52052,             0.34367,             0.28521,            0.013851,            0.014571,                   0,           0.0094324,           0.0094324,           0.0094324
                  88,            0.013599,            0.012047,                   0,             0.38513,             0.47826,             0.34754,             0.28831,            0.012575,            0.014343,                   0,           0.0094258,           0.0094258,           0.0094258
                  89,            0.012311,            0.013048,                   0,              0.3684,             0.52174,             0.39197,             0.29948,            0.011429,            0.014118,                   0,           0.0094192,           0.0094192,           0.0094192
                  90,            0.010198,            0.012543,                   0,             0.38184,             0.52174,             0.41097,             0.32017,            0.011847,            0.014149,                   0,           0.0094126,           0.0094126,           0.0094126
                  91,            0.011441,            0.012129,                   0,             0.39866,             0.56522,              0.3762,             0.31334,            0.012047,            0.014043,                   0,            0.009406,            0.009406,            0.009406
                  92,            0.012021,            0.013404,                   0,              0.4116,             0.52174,             0.39855,             0.31274,            0.012612,            0.014263,                   0,           0.0093994,           0.0093994,           0.0093994
                  93,            0.011762,            0.011742,                   0,              0.3718,              0.6087,             0.38541,             0.30417,            0.012001,            0.014164,                   0,           0.0093928,           0.0093928,           0.0093928
                  94,            0.011117,              0.0132,                   0,             0.35841,             0.52174,             0.39563,              0.3217,            0.011105,            0.014343,                   0,           0.0093862,           0.0093862,           0.0093862
                  95,            0.011514,            0.012423,                   0,             0.34637,              0.6087,             0.38754,              0.3295,            0.012101,            0.014579,                   0,           0.0093796,           0.0093796,           0.0093796
                  96,             0.01224,            0.012554,                   0,             0.38249,             0.47826,             0.40591,             0.35241,            0.012932,            0.013702,                   0,            0.009373,            0.009373,            0.009373
                  97,            0.012583,            0.013641,                   0,              0.3991,             0.56522,             0.36742,             0.30163,            0.011072,            0.013983,                   0,           0.0093664,           0.0093664,           0.0093664
                  98,            0.011355,            0.012531,                   0,             0.36667,             0.52174,             0.33816,             0.27272,            0.011834,            0.014283,                   0,           0.0093598,           0.0093598,           0.0093598
                  99,            0.012288,            0.012544,                   0,             0.37284,             0.52174,             0.31175,             0.23808,            0.011887,            0.014433,                   0,           0.0093532,           0.0093532,           0.0093532
                 100,            0.012088,            0.012645,                   0,             0.38896,             0.56522,              0.3156,             0.22736,            0.011811,            0.014586,                   0,           0.0093466,           0.0093466,           0.0093466
                 101,            0.010677,            0.011993,                   0,             0.33056,             0.60127,             0.32657,              0.2493,            0.011462,            0.014302,                   0,             0.00934,             0.00934,             0.00934
                 102,            0.011266,            0.011619,                   0,             0.39875,              0.6087,             0.34767,               0.282,            0.011177,             0.01374,                   0,           0.0093334,           0.0093334,           0.0093334
                 103,            0.011349,            0.012089,                   0,             0.40401,             0.52174,             0.39461,             0.31882,            0.011622,            0.013555,                   0,           0.0093268,           0.0093268,           0.0093268
                 104,            0.010882,            0.011968,                   0,             0.34671,             0.64621,             0.38425,             0.29772,            0.011355,            0.013275,                   0,           0.0093202,           0.0093202,           0.0093202
                 105,            0.011916,            0.012777,                   0,             0.34989,             0.69565,             0.40021,             0.30267,            0.010769,            0.013359,                   0,           0.0093136,           0.0093136,           0.0093136
                 106,            0.010847,            0.012541,                   0,             0.35602,             0.65217,             0.39234,             0.33081,            0.011499,            0.013428,                   0,            0.009307,            0.009307,            0.009307
                 107,            0.012567,            0.011721,                   0,             0.35809,             0.65217,             0.41655,             0.33244,            0.012074,            0.013364,                   0,           0.0093004,           0.0093004,           0.0093004
                 108,            0.013363,            0.011816,                   0,             0.36215,             0.69128,             0.40693,             0.33254,            0.011481,            0.013235,                   0,           0.0092938,           0.0092938,           0.0092938
                 109,            0.010372,            0.012287,                   0,             0.34349,             0.73913,             0.40837,             0.31242,            0.010449,             0.01336,                   0,           0.0092872,           0.0092872,           0.0092872
                 110,           0.0097488,            0.012184,                   0,             0.36915,             0.82609,             0.41816,             0.31424,            0.010693,            0.013401,                   0,           0.0092806,           0.0092806,           0.0092806
                 111,            0.010821,            0.011741,                   0,             0.41981,             0.47826,             0.37892,             0.29947,            0.011587,            0.014156,                   0,            0.009274,            0.009274,            0.009274
                 112,            0.010794,            0.012862,                   0,             0.36099,             0.73913,             0.35306,             0.27331,             0.01215,            0.014201,                   0,           0.0092674,           0.0092674,           0.0092674
