               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  66,            0.010288,           0.0092747,                   0,             0.49173,             0.34783,             0.37798,              0.3405,            0.018167,            0.013107,                   0,            0.009571,            0.009571,            0.009571
                  67,            0.011444,           0.0087189,                   0,             0.35831,             0.65217,             0.33913,             0.28065,            0.017266,            0.012509,                   0,           0.0095644,           0.0095644,           0.0095644
                  68,           0.0081164,           0.0083745,                   0,              0.4688,              0.3913,             0.37884,             0.32907,            0.016745,            0.013492,                   0,           0.0095578,           0.0095578,           0.0095578
                  69,           0.0073271,            0.007781,                   0,             0.31177,             0.65217,             0.30923,              0.2603,            0.018172,            0.013267,                   0,           0.0095512,           0.0095512,           0.0095512
                  70,            0.010499,           0.0078117,                   0,             0.50883,             0.34783,             0.36033,             0.30819,            0.017493,            0.014779,                   0,           0.0095446,           0.0095446,           0.0095446
                  71,            0.011552,           0.0078998,                   0,             0.33045,             0.43478,             0.36766,              0.3091,            0.017558,            0.018009,                   0,            0.009538,            0.009538,            0.009538
                  72,             0.01021,           0.0075755,                   0,             0.39815,             0.43478,             0.35919,             0.30467,            0.016716,            0.014129,                   0,           0.0095314,           0.0095314,           0.0095314
                  73,           0.0080681,           0.0067701,                   0,             0.30373,             0.69565,             0.32798,             0.27167,            0.016226,            0.013458,                   0,           0.0095248,           0.0095248,           0.0095248
                  74,            0.010367,           0.0065405,                   0,             0.33592,             0.47826,              0.3385,             0.30132,            0.015708,            0.015938,                   0,           0.0095182,           0.0095182,           0.0095182
                  75,            0.012008,           0.0072248,                   0,             0.37916,              0.3913,             0.32548,             0.27855,            0.017909,             0.01761,                   0,           0.0095116,           0.0095116,           0.0095116
                  76,            0.011095,           0.0072576,                   0,             0.27159,             0.56522,             0.28513,             0.23776,            0.017441,            0.014756,                   0,            0.009505,            0.009505,            0.009505
                  77,             0.01033,           0.0067958,                   0,             0.34517,             0.52174,             0.28134,             0.23638,            0.017657,            0.016102,                   0,           0.0094984,           0.0094984,           0.0094984
                  78,            0.010353,           0.0065402,                   0,             0.41383,             0.47826,             0.29959,             0.25134,            0.016047,            0.016333,                   0,           0.0094918,           0.0094918,           0.0094918
                  79,            0.010601,           0.0065532,                   0,             0.39015,             0.55652,             0.38712,             0.32386,            0.019234,            0.014607,                   0,           0.0094852,           0.0094852,           0.0094852
                  80,            0.011718,           0.0065353,                   0,             0.46907,             0.43478,             0.34586,             0.29758,            0.019285,            0.014429,                   0,           0.0094786,           0.0094786,           0.0094786
                  81,             0.01214,           0.0063694,                   0,             0.43191,             0.39689,             0.32554,             0.26144,            0.020204,            0.018292,                   0,            0.009472,            0.009472,            0.009472
                  82,           0.0093782,           0.0063162,                   0,             0.34823,              0.5113,              0.2517,             0.21696,            0.018017,            0.014864,                   0,           0.0094654,           0.0094654,           0.0094654
                  83,           0.0079246,           0.0059182,                   0,             0.33393,              0.6087,               0.354,              0.2898,            0.015933,            0.014206,                   0,           0.0094588,           0.0094588,           0.0094588
                  84,           0.0077422,           0.0055895,                   0,             0.37452,             0.54703,             0.35178,             0.31002,            0.017363,            0.014246,                   0,           0.0094522,           0.0094522,           0.0094522
                  85,           0.0082384,           0.0051763,                   0,             0.39991,             0.52174,             0.35537,             0.28128,            0.020131,            0.017257,                   0,           0.0094456,           0.0094456,           0.0094456
                  86,            0.010815,           0.0049845,                   0,             0.38009,             0.40016,             0.35729,             0.28824,            0.019474,            0.018864,                   0,            0.009439,            0.009439,            0.009439
                  87,            0.011779,           0.0051214,                   0,              0.3703,             0.47826,             0.27027,             0.22154,            0.017186,            0.020137,                   0,           0.0094324,           0.0094324,           0.0094324
                  88,           0.0093068,           0.0050304,                   0,             0.31785,             0.65217,             0.28994,             0.24536,            0.016983,            0.015514,                   0,           0.0094258,           0.0094258,           0.0094258
                  89,           0.0093711,           0.0045919,                   0,             0.37666,             0.52174,             0.33359,             0.29114,            0.016796,            0.015174,                   0,           0.0094192,           0.0094192,           0.0094192
                  90,            0.010102,           0.0047092,                   0,             0.36524,              0.6087,             0.34829,             0.29286,            0.018412,            0.017093,                   0,           0.0094126,           0.0094126,           0.0094126
                  91,            0.011126,           0.0051177,                   0,             0.44869,             0.52174,             0.40612,             0.34645,            0.016469,              0.0154,                   0,            0.009406,            0.009406,            0.009406
                  92,           0.0092447,            0.004826,                   0,             0.44225,             0.34783,             0.36362,             0.30167,            0.018569,            0.018665,                   0,           0.0093994,           0.0093994,           0.0093994
                  93,           0.0082324,           0.0048418,                   0,             0.40657,             0.52174,             0.35488,             0.30695,            0.016992,            0.014781,                   0,           0.0093928,           0.0093928,           0.0093928
                  94,           0.0081173,           0.0041068,                   0,              0.3775,             0.47826,             0.30895,             0.27137,            0.017548,            0.015787,                   0,           0.0093862,           0.0093862,           0.0093862
                  95,            0.010909,           0.0044288,                   0,             0.42597,             0.58107,             0.37015,             0.27374,            0.021493,            0.016541,                   0,           0.0093796,           0.0093796,           0.0093796
                  96,            0.013329,           0.0042106,                   0,             0.36205,             0.39492,             0.31734,             0.26181,            0.020746,            0.017241,                   0,            0.009373,            0.009373,            0.009373
                  97,           0.0080707,           0.0044468,                   0,             0.35334,              0.6087,             0.32173,             0.27463,            0.017498,            0.014608,                   0,           0.0093664,           0.0093664,           0.0093664
                  98,           0.0094313,           0.0041683,                   0,             0.32734,              0.6087,             0.30215,             0.25887,             0.01753,            0.014689,                   0,           0.0093598,           0.0093598,           0.0093598
